x	y	cluster	word
-39.55828857421875	9.532888412475586	7	he
-33.19679641723633	6.521031379699707	7	his
-31.20487403869629	2.6647403240203857	7	her
-30.840801239013672	2.3965272903442383	7	she
-20.88103485107422	6.8348588943481445	7	him
-33.86561584472656	2.624173164367676	7	man
-3.0739829540252686	-16.038360595703125	7	girl
-32.060882568359375	-2.3706071376800537	7	woman
-20.054903030395508	6.841533660888672	7	son
-16.901451110839844	-11.694806098937988	7	daughter
-2.726658582687378	4.312142848968506	7	boy
-21.982393264770508	-9.889601707458496	7	female
-6.147948741912842	5.519449234008789	7	brother
-27.578739166259766	-9.965744972229004	7	male
-22.581409454345703	-9.510451316833496	7	sister
-2.3304803371429443	5.265927791595459	7	asian
-35.17741394042969	5.607553005218506	7	american
-4.4696526527404785	7.23721170425415	7	french
-19.528385162353516	6.827773571014404	7	indian
-3.734389543533325	7.562267303466797	7	chinese
-4.793828010559082	6.79260778427124	7	japanese
6.879027366638184	-10.601388931274414	7	german
13.541891098022461	-7.786421298980713	7	hers
11.307926177978516	12.724937438964844	7	canadian
12.2936429977417	-7.412686347961426	7	italian
-33.886146545410156	5.167232513427734	7	british
13.050260543823242	-7.615340709686279	7	european
-3.8964571952819824	6.63182258605957	7	korean
11.289182662963867	11.996438026428223	7	australian
12.66126823425293	-7.787673473358154	7	pakistani
16.577800750732422	34.224822998046875	2	The
-36.10582733154297	7.258413314819336	7	one
-22.621801376342773	15.366992950439453	6	like
-28.648340225219727	19.173954010009766	0	would
13.70541000366211	34.45891571044922	2	This
-25.73970603942871	-12.561729431152344	8	time
-26.122129440307617	0.9429665207862854	4	get
-16.233442306518555	17.952150344848633	6	also
12.426912307739258	32.70829391479492	2	You
-37.23042297363281	7.482038497924805	7	new
-22.739299774169922	-23.28827667236328	3	people
-37.782432556152344	7.736636161804199	7	first
-29.600154876708984	6.0014448165893555	7	said
-27.9664249420166	1.8007563352584839	4	make
-14.858098030090332	9.68276309967041	5	good
-26.81009864807129	0.7747685313224792	4	know
-30.84626007080078	5.031730651855469	7	see
-29.441482543945312	18.870464324951172	0	may
-31.145898818969727	18.650217056274414	0	could
-28.968210220336914	0.22306646406650543	4	use
26.156721115112305	25.956039428710938	2	And
-36.49650192260742	1.7356281280517578	7	way
15.807154655456543	31.874908447265625	2	New
-36.3111686706543	10.054133415222168	7	well
-15.207048416137695	-14.24677848815918	10	work
-32.159854888916016	6.79051399230957	7	two
-14.836569786071777	-2.782048225402832	4	think
-39.61073303222656	8.667261123657227	7	much
-28.99618148803711	-21.377845764160156	3	years
-39.22438430786133	8.574357986450195	7	many
-6.816741466522217	3.2414252758026123	4	back
18.7713623046875	31.856224060058594	2	For
-12.003637313842773	-7.4271979331970215	4	need
-38.54651641845703	5.676593780517578	7	year
-21.816560745239258	16.556825637817383	6	even
-26.41503143310547	12.950823783874512	5	really
-22.068920135498047	-3.2450292110443115	4	want
-23.660490036010742	11.6377592086792	5	great
-27.01997184753418	-12.241537094116211	8	day
-28.1070613861084	-6.867317199707031	7	right
-36.00702667236328	9.519598960876465	7	best
-19.51507568359375	-0.7359403371810913	4	made
17.484233856201172	-24.77312469482422	3	views
19.70672035217285	31.39896583557129	2	But
-18.514699935913086	-1.259711742401123	4	find
-17.20383644104004	-1.0225193500518799	4	take
11.885523796081543	-18.244853973388672	10	information
-23.647659301757812	-0.026713792234659195	4	used
-8.709145545959473	-12.861748695373535	10	love
-36.58638381958008	4.280364990234375	7	home
-18.367834091186523	14.918035507202148	7	last
12.875335693359375	35.78409957885742	2	What
-20.997900009155273	2.786356210708618	4	going
-26.63085174560547	-0.6105980277061462	4	help
-22.97434425354004	14.529845237731934	6	still
-35.6395378112793	-0.9594922065734863	7	free
28.47480583190918	24.742033004760742	2	There
15.913436889648438	29.93655014038086	2	All
33.275909423828125	22.26266098022461	9	May
13.185656547546387	34.140254974365234	2	They
-25.71059799194336	-8.936917304992676	10	life
-16.889297485351562	17.420183181762695	6	around
-37.175479888916016	4.029201030731201	7	world
3.7544050216674805	3.712264060974121	5	little
-20.977699279785156	-1.2320376634597778	4	look
-38.78732681274414	9.512279510498047	7	say
-0.547301709651947	-5.227520942687988	4	got
-31.5802059173584	-5.810873031616211	10	business
13.524039268493652	34.937049865722656	2	That
-34.7997932434082	-2.7405457496643066	7	part
-21.36888313293457	9.798280715942383	7	long
-13.568826675415039	15.501363754272461	6	better
-33.24489212036133	8.863738059997559	7	every
14.302891731262207	28.78511619567871	2	Home
-16.120500564575195	15.307896614074707	6	ago
-26.08266258239746	-23.429624557495117	3	things
20.837890625	24.186479568481445	1	Posted
-12.303718566894531	11.216464042663574	5	something
-20.88072395324707	-16.216629028320312	10	game
23.493457794189453	28.351709365844727	2	With
-2.4336163997650146	-1.9735828638076782	4	available
-24.501392364501953	14.98182487487793	5	never
-25.523744583129883	4.627394676208496	4	using
-19.514476776123047	-14.29151439666748	10	place
-38.62559509277344	9.484539985656738	7	come
-37.84697723388672	3.78525710105896	7	site
-22.95496368408203	-10.42743968963623	7	online
-20.453662872314453	16.997541427612305	6	another
13.099190711975098	-18.226686477661133	10	system
-21.022266387939453	0.54789137840271	4	found
14.349007606506348	35.019901275634766	2	How
15.205391883850098	33.976261138916016	2	When
-3.5681097507476807	-27.699729919433594	3	days
-14.0248384475708	17.177993774414062	6	without
-24.989501953125	13.157230377197266	5	always
-33.0331916809082	10.34930419921875	6	different
-33.74515914916992	9.194286346435547	7	next
-16.33807945251465	-6.231563568115234	4	set
-27.801855087280273	19.220062255859375	0	must
-18.77651023864746	16.661298751831055	6	since
-21.354707717895508	10.965779304504395	5	high
-31.706851959228516	0.9924509525299072	7	video
-35.96646499633789	12.014532089233398	5	sure
3.1641464233398438	-21.958728790283203	8	lot
12.8072509765625	33.693870544433594	2	Your
26.960556030273438	25.205293655395508	2	More
-15.853679656982422	-18.665027618408203	8	number
6.9375834465026855	-20.848743438720703	10	service
-6.109863758087158	6.646128177642822	7	three
-14.9505615234375	18.61749839782715	6	including
-6.984280109405518	-3.338042974472046	4	give
17.284719467163086	29.470478057861328	2	She
-25.038299560546875	-8.326522827148438	10	show
-22.25090789794922	-7.511380672454834	6	end
-20.4072265625	-13.641996383666992	10	family
-21.0988712310791	3.031797409057617	4	looking
-29.59510612487793	-7.177326202392578	3	thing
-38.58262634277344	3.992180347442627	7	name
16.78443145751953	29.883502960205078	2	One
-34.75654602050781	-0.8869893550872803	7	post
-30.619487762451172	18.590850830078125	0	might
-33.96839141845703	8.214727401733398	7	today
-27.822999954223633	-11.952970504760742	7	week
-27.38825225830078	9.706256866455078	7	old
-2.266767978668213	-5.249155521392822	4	put
29.281068801879883	-5.909398078918457	4	reblogged
-7.920151233673096	-10.034492492675781	4	read
-31.691659927368164	-5.691440105438232	10	company
